"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","full-body 2","full-body 3","full-body 4","full-body 5","show-less-body","author","author 2","badges src","badges src 2","badges src 3","post-image src","time","views-image src","views-count","kudo-image src","kudo-count","reply-image src","reply-count"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/164297","https://community.infineon.com/t5/image/serverpage/avatar-name/bear/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Failed to put S25FL064L flash in Power Down","https://community.infineon.com/t5/Nor-Flash/Failed-to-put-S25FL064L-flash-in-Power-Down/td-p/707780","Hello, 
We are developing battery operated device with u-blox NORA-B106-10B (ESP32-S3) module as a MCU. Due to large flash (64 Mbit) project requireme...","Show More","https://community.infineon.com/","Hello,","We are developing battery operated device with u-blox NORA-B106-10B (ESP32-S3) module as a MCU. Due to large flash (64 Mbit) project requirement, we have selected Infenion S25FL064L () flash connected over SPI interface.","As per , () function will force power down flash regardless of user configuration.","As per our testing observation with ESP32-S3-WROOM-1 (It has external 64Mbit SPI flash memory. Sorry, Not sure about Flash memory vendor part number), we could put SPI flash memory in sleep mode and takes less than 1 mA.","S25FL064LABMFI013","Show Less","By","neel-oza","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/3/5","https://community.infineon.com/html/assets/view.svg","310","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/95316","https://community.infineon.com/t5/image/serverpage/avatar-name/tower/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Part Life cycle status of S34ML02G200BHI003","https://community.infineon.com/t5/Nor-Flash/Part-Life-cycle-status-of-S34ML02G200BHI003/td-p/713076","Hi,
Is this part (S34ML02G200BHI003) in Production/NRND/EOL?
 
 
 
 
Regards
Kapil","Show More","https://community.infineon.com/","Hi,","Is this part (S34ML02G200BHI003) in Production/NRND/EOL?","","","","Show Less","By","KK26","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/3/12","https://community.infineon.com/html/assets/view.svg","119","https://community.infineon.com/html/assets/like.svg","1","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/157487","https://community.infineon.com/t5/image/serverpage/image-id/96518iF6ABC2B774BCD9A6/image-dimensions/150x150/image-coordinates/0%2C0%2C150%2C150?v=v2","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Mode bits issue    S25FL127S","https://community.infineon.com/t5/Nor-Flash/Mode-bits-issue-S25FL127S/td-p/711570","Hi 
What does Mode “2” mean for Quad I/O Read in Latency codes of Table 24 ?
Please find attachment file.
Does that mean the “number of clocks” of mod...","Show More","https://community.infineon.com/","Hi","What does Mode “2” mean for Quad I/O Read in Latency codes of Table 24 ?","Please find attachment file.","Does that mean the “number of clocks” of mode bits ?","","Show Less","By","camino","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/3/11","https://community.infineon.com/html/assets/view.svg","154","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167758","https://community.infineon.com/t5/image/serverpage/avatar-name/pyramids/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Interfacing Parallel Nor Flash in 8/16 bit modes.","https://community.infineon.com/t5/Nor-Flash/Interfacing-Parallel-Nor-Flash-in-8-16-bit-modes/td-p/710451","We are interfacing Parallel NOR Flash (S29GL256P)  with our MCU. It should be usable in both 8 & 16 bit modes
MCU address lines: M_A23 - M_A0 (M_A0 i...","Show More","https://community.infineon.com/","1. Is the above understanding correct?","2. Depending on 8/16 bit mode the MCU lines connect to different pins. Does this shift in address lines need to handled by software?","3. In 8-bit mode, the MCU M_A0 pin connects to NOR A-1 pin. Is this understanding correct? Or can we leave DQ15/A-1 just connected to the data line (Not connected to any address line)?","","","Show Less","By","TanD","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","https://community.infineon.com/html/assets/calender.svg","2024/3/8","https://community.infineon.com/html/assets/view.svg","163","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167467","https://community.infineon.com/t5/image/serverpage/avatar-name/robofactory/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Request for junction temperature, Thermal resistance and Operating Ambie...","https://community.infineon.com/t5/Nor-Flash/Request-for-junction-temperature-Thermal-resistance-and-Operating-Ambient/td-p/707292","We require junction temperature, Thermal resistance and Operating Ambient Temperature details of the below products :
 
1.S25FL128S
2.S29GL01GT10DHI02...","Show More","https://community.infineon.com/","","","","","We require junction temperature, Thermal resistance and Operating Ambient Temperature details of the below products :","Show Less","By","YashIng","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","https://community.infineon.com/html/assets/calender.svg","2024/3/5","https://community.infineon.com/html/assets/view.svg","229","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167036","https://community.infineon.com/t5/image/serverpage/avatar-name/toyrocket/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25FL256L driver for stm32 qspi interface","https://community.infineon.com/t5/Nor-Flash/S25FL256L-driver-for-stm32-qspi-interface/td-p/707497","I am trying to work the S25FL256L flash with the qspi interface of STM32F777ZITx on a custom board and I want to bring up the external flash.
I was ab...","Show More","https://community.infineon.com/","I am trying to work the S25FL256L flash with the qspi interface of STM32F777ZITx on a custom board and I want to bring up the external flash.","I was able to call the memory mapping API and resulting into something like that which leads me to the conclusion that the memory was not initialized correctly.","","","","Show Less","By","rohanmajumdar69","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/3/5","https://community.infineon.com/html/assets/view.svg","157","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/166492","https://community.infineon.com/t5/image/serverpage/avatar-name/dessert/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29PL032J70BFI120","https://community.infineon.com/t5/Nor-Flash/S29PL032J70BFI120/td-p/698112","Hello,
I have used red arrow to highlight the symbol long X shaped lines. What is the meaning for this X shaped lines? Can I get some document to expl...","Show More","https://community.infineon.com/","Hello,","I have used red arrow to highlight the symbol long X shaped lines. What is the meaning for this X shaped lines? Can I get some document to explain the top marking for part number S29PL032J70BFI120 ?","","","","Show Less","By","KellyTang","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/2/20","https://community.infineon.com/html/assets/view.svg","195","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/166843","https://community.infineon.com/t5/image/serverpage/avatar-name/ball/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","How can we protect Read operation from Flash memory","https://community.infineon.com/t5/Nor-Flash/How-can-we-protect-Read-operation-from-Flash-memory/td-p/701397","We want to protect the read operation from Flash memory, only  Authentic source can read , write and erase the flash memory.
How can we do so.
Regards...","Show More","https://community.infineon.com/","We want to protect the read operation from Flash memory, only  Authentic source can read , write and erase the flash memory.","How can we do so.","Regards,","abhisheknaik@simen.com","","Show Less","By","AbhishekNaik","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","https://community.infineon.com/html/assets/calender.svg","2024/2/26","https://community.infineon.com/html/assets/view.svg","187","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/164409","https://community.infineon.com/t5/image/serverpage/avatar-name/zombie/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Erasing S29GL256P","https://community.infineon.com/t5/Nor-Flash/Erasing-S29GL256P/td-p/691871","I am having trouble erasing a S29GL256P.  We have it working on a few boards. We are doing prototype and have the chip on its on board and jumpered to...","Show More","https://community.infineon.com/","I am having trouble erasing a S29GL256P.  We have it working on a few boards. We are doing prototype and have the chip on its on board and jumpered to the main board.  We have had two units not work when we added connections for a logic analyzer. I believe the logic is ok since I got other boards to erase and program. I am wondering if the status register data can indicate the issue.","I created a simple case were I erase sector 0 (0x00 0000). I have attached screen shots.","Here is a summary of what I read from the status register. The first read is about 1 us after the erase command. Below is the time stamp relative to the first read and the status register data.","@ T = 0 us     0x0008 - DQ3 went high very fast.  tsea is a max of 50 us. What is the min?","","Show Less","By","croura","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/2/8","https://community.infineon.com/html/assets/view.svg","523","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","11"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/96251","https://community.infineon.com/t5/image/serverpage/avatar-name/robofactory/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29AL016J55TFNR20","https://community.infineon.com/t5/Nor-Flash/S29AL016J55TFNR20/td-p/699219","The secured silicon sector address is separate memory or it is with in the 1M words range . kindly reply as soon as possible.","","","","","","","","","By","Ext-jsatishk","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/2/21","https://community.infineon.com/html/assets/view.svg","120","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
