"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170456","https://community.infineon.com/t5/image/serverpage/avatar-name/robowars/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Proper device selection for high power pulsed switching N channel FET","https://community.infineon.com/t5/MOSFET-Si-SiC/Proper-device-selection-for-high-power-pulsed-switching-N-channel-FET/td-p/743467","HI all, new to the forum so I apologize if this repeats similar posts.
I have a design that needs to switch high power to drive LEDs for short pulses....","Show More","https://community.infineon.com/","HI all, new to the forum so I apologize if this repeats similar posts.","Show Less","bhoodswain","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2024/4/20","914","0","4","I have a design that needs to switch high power to drive LEDs for short pulses.","The voltage to the LED string is 45V and the current is a maximum of 24A.","the pulsewidth is 5mS and the overall pulse-train frequency is 5 Hz.","I am looking at using the IAUZ40N06S5L050.  this FET is at the bottom of the string and according to LTSpice sees only about 24V for Vds.  So the question is, according to the datasheet, this is a bit outside of the safe zone but only slightly,  I am restricted to very small space so the package/footprint is a good fit.  Will this work?","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/102445","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","About IFX MOS parts with mixed DATE CODE","https://community.infineon.com/t5/MOSFET-Si-SiC/About-IFX-MOS-parts-with-mixed-DATE-CODE/td-p/743761","Hi :
I bought some IRFP90N20DPBF this PN, but after our QC inspection, parts with some mixed DATECODE inside.
Ifs that situation due to from IFX MFR s...","Show More","https://community.infineon.com/","Hi :","Show Less","Translation_Bot","","","","2024/4/21","54","0","2","I bought some IRFP90N20DPBF this PN, but after our QC inspection, parts with some mixed DATECODE inside.","plz help advise here.","Ifs that situation due to from IFX MFR side?","smartconx_target@Q!w2e3r4t5y6u7i8o9p0||/t5/MOSFET-Si-SiC/About-IFX-MOS-parts-with-mixed-DATE-CODE/td-p/743754","thx~","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/102445","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","2EDF7275K Application Issues","https://community.infineon.com/t5/MOSFET-Si-SiC/2EDF7275K-Application-Issues/td-p/744383","Is the 3.3V voltage at the input of the 2EDF7275K and the 12V auxiliary voltage at the output common ground?smartconx_target@Q!w2e3r4t5y6u7i8o9p0||/t5...","Show More","https://community.infineon.com/","Is the 3.3V voltage at the input of the 2EDF7275K and the 12V auxiliary voltage at the output common ground?","Show Less","Translation_Bot","","","","2024/4/22","52","0","2","smartconx_target@Q!w2e3r4t5y6u7i8o9p0||/t5/MOSFET-Si-SiC/2EDF7275K%E5%BA%94%E7%94%A8%E9%97%AE%E9%A2%98/td-p/744380","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/102445","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","About ""How can buffer circuits protect switching power supplies and how ...","https://community.infineon.com/t5/MOSFET-Si-SiC/About-quot-How-can-buffer-circuits-protect-switching-power-supplies-and-how/td-p/744426","Can you please tell me why it is so disassembled here? Is there any basis for this? #RC Absorption #Snubber #Buffer Circuits","Show More","https://community.infineon.com/","","Show Less","Translation_Bot","","","","2024/4/22","347","0","1","Can you please tell me why it is so disassembled here? Is there any basis for this? #RC Absorption #Snubber #Buffer Circuits","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170103","https://community.infineon.com/t5/image/serverpage/avatar-name/windmill/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","Designing with the MOSFET IPTG039N15NM5","https://community.infineon.com/t5/MOSFET-Si-SiC/Designing-with-the-MOSFET-IPTG039N15NM5/td-p/739979","Hello Team,We are planning to use the MOSFET IPTG039N15NM5 for one of our applications.We are using a Photovoltaic MOSFET Driver VOM1271T to drive the...","Show More","https://community.infineon.com/","Hello Team,We are planning to use the MOSFET  for one of our applications.We are using a Photovoltaic MOSFET Driver  to drive the MOSFET.Hence the gate to source voltage will be 8.4V.Attached is the snippet from the schematic of the same.","Show Less","SV2","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2024/4/15","230","0","11","Low OFF state capacitance =  The drain to source off state capacitance shall be very low else we will get high frequency signals at the output even if the MOSFET is OFF.","Our requirements are.","Continuous Drain Current = >150A (The continuous drain current of the MOSFET is marked as 190A in the datasheet.)So can you please confirm whether a single MOSFET is enough to carry 150A of current.On our system, the 150A current may last for 5-10 Seconds.The continuous current will be 90A for all other time.What are the precautions we need to take for such a high current.Please confirm whether a single MOSFET is able to carry this much current?.Looking for your reply.","","VOM1271T","Maximum drain voltage = 48V (so the MOSFET shall have a VDS > 60V)","Low RDSon =  as low as possible"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170304","https://community.infineon.com/t5/image/serverpage/avatar-name/orthodox/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","怎么权衡开关损耗和导通损耗","https://community.infineon.com/t5/MOSFET-Si-SiC/%E6%80%8E%E4%B9%88%E6%9D%83%E8%A1%A1%E5%BC%80%E5%85%B3%E6%8D%9F%E8%80%97%E5%92%8C%E5%AF%BC%E9%80%9A%E6%8D%9F%E8%80%97/td-p/742390","在选取IRFB4321PBF和IRFP4568PBF的时候注意到一个问题，一个导通损耗高另一个开关损耗高，在选型的时候怎么样去做这种取舍呢","","","","","zkhzzz","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2024/4/18","109","1","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170319","https://community.infineon.com/t5/image/serverpage/avatar-name/robojapan/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Transistor MOSFET F30U60DN H18 replacement","https://community.infineon.com/t5/MOSFET-Si-SiC/Transistor-MOSFET-F30U60DN-H18-replacement/td-p/742646","Hello,
I have an older treadmill with a faulty mosfet. Can you recommend an alternate as I can't find the original part?
 
Transistor MOSFET F30U60DN ...","Show More","https://community.infineon.com/","Hello,","Show Less","inner_silence","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2024/4/18","85","0","2","I have an older treadmill with a faulty mosfet. Can you recommend an alternate as I can't find the original part?","Transistor MOSFET F30U60DN H18","","tx","","K",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167141","https://community.infineon.com/t5/image/serverpage/avatar-name/xylophone/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/MOSFET/td-p/741160","","","","","","PremaPerumal","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2024/4/17","359","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167222","https://community.infineon.com/t5/image/serverpage/avatar-name/flute/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","MOSFET Loss Calculation --resistive load","https://community.infineon.com/t5/MOSFET-Si-SiC/MOSFET-Loss-Calculation-resistive-load/td-p/739604","For MOSFET Loss calculation of inductive load, there are clear methods. But for resistive load, it is rare to see the calculation method.  How to calc...","Show More","https://community.infineon.com/","For MOSFET Loss calculation of inductive load, there are clear methods. But for resistive load, it is rare to see the calculation method.  How to calculate the switch time of MOSFET when the load is a resistor?","Show Less","jzz","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2024/4/15","81","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92650","https://community.infineon.com/t5/image/serverpage/avatar-name/compact/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","Effect of Output capacitance Coss of Mosfet","https://community.infineon.com/t5/MOSFET-Si-SiC/Effect-of-Output-capacitance-Coss-of-Mosfet/td-p/738764","Hello
 
What will be the effect of Output capacitance Coss of Mosfet on EMI/EMC testing in DC-DC Converter.
 
Regards
Lucky Kumar","Show More","https://community.infineon.com/","Hello","Show Less","kumarluc","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","2024/4/14","79","0","1","","What will be the effect of Output capacitance Coss of Mosfet on EMI/EMC testing in DC-DC Converter.","","Regards","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/102445","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","OptiMOS 5 's power cycling curve (IPT015N10N5)","https://community.infineon.com/t5/MOSFET-Si-SiC/OptiMOS-5-s-power-cycling-curve-IPT015N10N5/td-p/732073","Hi Infineon friends.
Hello!
Does OptiMOS 5 offer a power cycling curve? (IPT015N10N5)?
Is there a way to determine that the number of cycles correspon...","Show More","https://community.infineon.com/","Hi Infineon friends.","Show Less","Translation_Bot","","","","2024/4/7","79","0","3","Hello!","Is there a way to determine that the number of cycles corresponding to ∆T has exceeded the part's capacity if it breaks down early in the life test?","Does OptiMOS 5 offer a power cycling curve? (IPT015N10N5)?","Best Regards.","Thank you!","Jay.","smartconx_target@Q!w2e3r4t5y6u7i8o9p0||/t5/MOSFET-Si-SiC/OptiMOS-5-s-power-cycling-curve-IPT015N10N5/td-p/732064"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/169692","https://community.infineon.com/t5/image/serverpage/avatar-name/piano/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","P Channel 3.3V compatible VGS MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/P-Channel-3-3V-compatible-VGS-MOSFET/td-p/733839","Hi Team,
I am using the part  BSS84PH6327XTSA2 with 5V compatible microcontroller. For one of our development project we are migrating to 3.3V operati...","Show More","https://community.infineon.com/","Hi Team,","Show Less","Mahalakshmi1","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2024/4/8","96","0","3","I am using the part  BSS84PH6327XTSA2 with 5V compatible microcontroller. For one of our development project we are migrating to 3.3V operating microcontroller.It is given in the datasheet, that the maximum VGS threshold is -2V.","My microcontoller can source upto 8mA and VOH value will be 2.9V. Can anyone please confirm that the MOSFET can be used at the above specified condition.I am using the FET to drive the optocoupler.","","Mahalakshmi","Thanks & Regards","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/46806","https://community.infineon.com/t5/image/serverpage/image-id/31594i195D7CB92AA61FD5/image-dimensions/150x150?v=v2","Rthjc in SSO8 package","https://community.infineon.com/t5/MOSFET-Si-SiC/Rthjc-in-SSO8-package/td-p/719706","Does the Rthjc listed in the data sheet refer to the thermal resistance for the top surface or the bottom surface (Drain part)?
I would like to know t...","Show More","https://community.infineon.com/","I would like to know the thermal resistance values (Typ/Max) of both the top and bottom surfaces.","Show Less","TeMa_2997106","https://community.infineon.com/html/@55AF749DED170901FAD1B7C90ACAF4D9/badge_icons/Likes%20received_10.svg","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@67E63AB4001F83B29CD809B438D19A50/badge_icons/Reply%20to%20questions_250.svg","2024/3/22","163","0","5","Does the Rthjc listed in the data sheet refer to the thermal resistance for the top surface or the bottom surface (Drain part)?","The device I am considering using is IAUC120N06S5L032 or IAUC60N04S6L039.","Best Regards,Tetsuo","","","",""
